pickup_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount,tolls_amount
6/1/2016 12:04,1,0.899999976,-73.95825958,40.77297592,-73.95533752,40.78358459,6.5,1.100000024,0
6/1/2016 12:04,1,1.5,-73.97386169,40.75489426,-73.98658752,40.73629761,11,2.349999905,0
6/1/2016 12:04,1,0.600000024,-73.95334625,40.77962112,-73.95589447,40.77724457,6.5,2,0
6/1/2016 12:04,5,1.789999962,-74.00060272,40.7208519,-74.01168823,40.70972824,12,2.559999943,0
6/1/2016 12:04,2,2.359999895,-73.96497345,40.77547073,-73.98831177,40.76004028,16.5,0,0
6/1/2016 12:04,5,0.280000001,-73.97270203,40.74374008,-73.97737885,40.74544907,6,0,0
6/1/2016 12:04,1,2.450000048,-74.00852203,40.71649933,-73.99050903,40.74040222,18.5,3.859999895,0
6/1/2016 12:04,6,1.710000038,-73.949646,40.77705383,-73.95734406,40.76672363,14,2,0
6/1/2016 12:04,1,0.959999979,-73.98110199,40.77439117,-73.98508453,40.76354599,8,0,0
6/1/2016 12:04,1,2.799999952,-73.96206665,40.76794052,-73.99141693,40.74993134,19,0,0
6/1/2016 12:04,1,1.600000024,-73.95279694,40.77244949,-73.96898651,40.76419449,10.5,1.75,0
6/1/2016 12:04,1,0.400000006,-74.00498962,40.72312164,-74.00278473,40.72851944,4,1.200000048,0
6/1/2016 12:04,1,0.300000012,-73.96796417,40.8006134,-73.97190857,40.7988739,4,0,0
6/1/2016 12:04,3,1.5,-74.00883484,40.71904755,-74.00789642,40.73946381,8.5,1.850000024,0
6/1/2016 12:04,2,1.840000033,-73.95249939,40.78152084,-73.97203827,40.78302002,9.5,2.059999943,0
6/1/2016 12:04,2,1.899999976,-73.97490692,40.74763489,-73.99878693,40.74546051,14.5,0,0
6/1/2016 12:04,3,0.569999993,-73.99141693,40.77054977,-73.99131012,40.76445007,4,0,0
6/1/2016 12:04,1,0.839999974,-73.97045136,40.75251007,-73.98023987,40.7460289,8.5,0,0
6/1/2016 12:05,1,1.100000024,-73.98788452,40.73616791,-74.00200653,40.73521805,8,1.75999999,0
6/1/2016 12:05,2,0,-73.96289825,40.76800919,-73.95343781,40.7713089,8,0,0
6/1/2016 12:05,1,0.600000024,-73.95909119,40.77156067,-73.95069122,40.77140045,5,0,0
6/1/2016 12:05,1,2.369999886,-73.99824524,40.72619247,-74.00445557,40.75113678,14,3.700000048,0
6/1/2016 12:05,1,1.059999943,-73.99006653,40.75635147,-73.97776031,40.76190948,10,0,0
6/1/2016 12:05,5,1.470000029,-73.97706604,40.7797699,-73.97268677,40.76464462,11.5,2.460000038,0
6/1/2016 12:05,1,1.070000052,-73.99172974,40.75484848,-73.98104095,40.76773071,8.5,1.860000014,0
6/1/2016 12:05,1,1.700000048,-73.99001312,40.76219177,-74.00506592,40.74816132,10,0,0
6/1/2016 12:05,1,1.409999967,-74.00747681,40.74095917,-73.98895264,40.73671722,12.5,3.319999933,0
6/1/2016 12:05,1,0.589999974,-73.96761322,40.76610184,-73.97088623,40.75914001,8.5,1.860000014,0
6/1/2016 12:05,1,1.799999952,-74.00572968,40.74044037,-73.98742676,40.75788116,17,2,0
6/1/2016 12:05,2,1.299999952,-73.94950867,40.78142166,-73.95278168,40.76641846,8,0,0
6/1/2016 12:05,1,3.400000095,-73.99960327,40.71783066,-73.97064972,40.75627136,20,0,0
6/1/2016 12:05,1,0.879999995,-74.00331116,40.74897003,-73.99265289,40.74277115,7,1.559999943,0
6/1/2016 12:05,1,9.100000381,-73.86340332,40.76990128,-73.97605133,40.75169754,30,0,5.539999962
6/1/2016 12:05,1,0.879999995,-73.96099091,40.76903915,-73.9521637,40.77810287,6.5,0,0
6/1/2016 12:05,1,2.49000001,-73.96963501,40.7572937,-73.99620056,40.73974228,18,3.75999999,0
6/1/2016 12:05,1,1.049999952,-73.9706192,40.76155472,-73.97270203,40.74882507,7.5,0,0
6/1/2016 12:05,1,0.899999976,-73.98497772,40.74832153,-73.98862457,40.73716736,6,0,0
6/1/2016 12:05,1,1,-73.98693848,40.75095749,-73.97777557,40.76425934,8.5,1.850000024,0
6/1/2016 12:05,1,0.930000007,-73.94882965,40.77365875,-73.95298767,40.78258133,8,0,0
6/1/2016 12:05,1,1.799999952,-73.97266388,40.79606628,-73.98381042,40.77371979,10.5,2.25,0
6/1/2016 12:05,1,0.600000024,-73.96116638,40.81198502,-73.96665192,40.80443573,4,0.949999988,0
6/1/2016 12:05,1,1.860000014,-73.97360229,40.75801849,-73.96238709,40.77883148,11.5,1,0
6/1/2016 12:05,6,0.639999986,-73.96595764,40.79510117,-73.97367859,40.79227066,4.5,0.699999988,0
6/1/2016 12:05,1,2.25,-73.96205139,40.76382065,-73.9375,40.74504852,8.5,1.860000014,0
6/1/2016 12:05,4,0.519999981,-74.00318909,40.73303986,-74.0069046,40.72734833,6,1.360000014,0
6/1/2016 12:05,2,1.289999962,-73.96711731,40.75283051,-73.97696686,40.76432037,11,0,0
6/1/2016 12:05,1,4.769999981,-73.96067047,40.78127289,-73.98551941,40.74337387,25,4,0
6/1/2016 12:05,1,0.769999981,-73.99181366,40.75009537,-73.98987579,40.75706863,8,0,0
6/1/2016 12:05,1,1.100000024,-73.98493958,40.7587204,-73.98130798,40.74729538,7,1,0
6/1/2016 12:05,1,0.800000012,-73.95888519,40.77789688,-73.95002747,40.78547668,6,0,0
6/1/2016 12:05,1,1.100000024,-73.97553253,40.75530624,-73.98584747,40.7409668,7,1.549999952,0
6/1/2016 12:05,1,2.220000029,-73.95381927,40.7709198,-73.98113251,40.77428055,12.5,2.660000086,0
6/1/2016 12:05,1,1,-73.97177887,40.79447937,-73.96409607,40.80751038,6,1,0
6/1/2016 12:05,1,0.899999976,-73.98241425,40.77799988,-73.97870636,40.78794479,5.5,1.25999999,0
6/1/2016 12:05,1,6.699999809,-73.97438812,40.74232864,-73.97348785,40.69329071,21,4.349999905,0
6/1/2016 12:05,1,3,-73.97611237,40.78868103,-73.9466095,40.81485367,13.5,0,0
6/1/2016 12:05,1,0.610000014,-73.9954834,40.73920822,-73.98963928,40.74734879,10,2.160000086,0
6/1/2016 12:05,2,0.360000014,-73.96069336,40.77398682,-73.95742798,40.77524948,4.5,0,0
6/1/2016 12:05,1,1.100000024,-73.96694946,40.76408386,-73.97956085,40.77265549,9,0,0
6/1/2016 12:05,1,1.899999976,-73.94872284,40.77397919,-73.96666718,40.75654221,10.5,2.25,0
6/1/2016 12:05,1,2.700000048,-73.9638443,40.76845169,-73.98925781,40.73639679,16,3.349999905,0
6/1/2016 12:05,3,1.830000043,-73.9910202,40.72795868,-74.00765991,40.74082184,13,2.75999999,0
6/1/2016 12:05,1,1.629999995,-73.99506378,40.76442337,-73.97380066,40.75226593,13.5,0,0
6/1/2016 12:05,1,1.100000024,-73.98061371,40.76473618,-73.97303772,40.75362778,9.5,2,0
6/1/2016 12:05,2,1.200000048,-73.98249817,40.76420975,-73.98950958,40.74824524,11,2.349999905,0
6/1/2016 12:05,2,2.299999952,-73.97882843,40.76234818,-73.95886993,40.78177643,15.5,3.400000095,0
6/1/2016 12:05,1,1.299999952,-73.98535156,40.77848434,-73.98879242,40.7635498,8.5,1.850000024,0
6/1/2016 12:05,1,0.699999988,-73.97173309,40.74615097,-73.98132324,40.74629974,13.5,2.849999905,0
6/1/2016 12:05,1,0.400000006,-73.97663116,40.7564888,-73.97697449,40.76077652,6,1,0
6/1/2016 12:05,1,0.899999976,-73.98227692,40.76276016,-73.99040222,40.75166321,8.5,0,0
6/1/2016 12:05,6,4.769999981,-73.9662323,40.76189041,-74.00430298,40.73611069,22.5,0,0
6/1/2016 12:05,4,0.540000021,-73.98301697,40.7677002,-73.97405243,40.7637291,7.5,1,0
6/1/2016 12:05,4,0.99000001,-73.99086761,40.75151062,-73.97963715,40.74385834,7.5,0,0
6/1/2016 12:05,1,0.330000013,-73.97856903,40.74116135,-73.98113251,40.73763657,3.5,0.860000014,0
6/1/2016 12:05,5,0.870000005,-73.95252228,40.77687836,-73.9571991,40.76660156,8.5,0,0
6/1/2016 12:05,1,3.299999952,-73.9604187,40.77577972,-73.99137115,40.76775742,15,3.150000095,0
6/1/2016 12:05,1,2.5,-73.97278595,40.79588699,-73.9699707,40.76787186,15,0,0
6/1/2016 12:05,1,1.179999948,-73.99459076,40.75025177,-73.97821808,40.75070953,11,2.359999895,0
6/1/2016 12:05,5,1.350000024,-73.99134064,40.75035095,-73.97855377,40.76337051,11.5,3.079999924,0
6/1/2016 12:05,1,0.699999988,-73.97422028,40.75052643,-73.97290039,40.7591095,6,1.700000048,0
6/1/2016 12:05,4,11.69999981,-73.87184906,40.77403259,-73.96001434,40.67582321,39,0,0
6/1/2016 12:05,1,20.10000038,-73.97909546,40.78172302,-73.78318787,40.64389038,52,11.64999962,5.539999962
6/1/2016 12:05,1,1.50999999,-73.95479584,40.78370285,-73.96871948,40.76456833,10.5,2.25999999,0
6/1/2016 12:05,1,2.769999981,-73.98773193,40.77037811,-74.00509644,40.74121094,12.5,2.660000086,0
6/1/2016 12:05,6,1.220000029,-74.00467682,40.7469101,-73.99688721,40.735569,9,1,0
6/1/2016 12:05,1,8.659999847,-73.98686218,40.75608063,-73.88510132,40.77002335,28,6.869999886,5.539999962
6/1/2016 12:05,1,4.699999809,-73.97216797,40.76290131,-73.97738647,40.76417542,25.5,0,0
6/1/2016 12:05,1,1,-73.97367859,40.75576019,-73.98227692,40.74301529,8,1,0
6/1/2016 12:05,1,1.100000024,-73.97000122,40.78446198,-73.98204041,40.76907349,8.5,1.5,0
6/1/2016 12:05,1,0.800000012,-73.98858643,40.75412369,-73.99658966,40.74295425,6,1,0
6/1/2016 12:05,1,1.340000033,-73.96781158,40.78747177,-73.95388031,40.77547073,9,0,0
6/1/2016 12:05,3,0.800000012,-73.99266815,40.73751831,-74.00141144,40.73432922,7,1.200000048,0
6/1/2016 12:05,1,0.239999995,-73.97812653,40.75735092,-73.97691345,40.75540543,3.5,0,0
6/1/2016 12:05,1,0.930000007,-73.98571777,40.77829361,-73.98635864,40.76821136,7,1.559999943,0
6/1/2016 12:05,1,2.599999905,-73.94815826,40.77453995,-73.97682953,40.75812531,12.5,1,0
6/1/2016 12:05,1,13.89999962,-74.00959015,40.70316315,-73.86463165,40.77019882,39.5,9.149999619,5.539999962
6/1/2016 12:05,2,4.769999981,-73.97263336,40.7467308,-74.0121994,40.70515823,15.5,0,0
6/1/2016 12:05,2,1.860000014,-73.97537994,40.74928665,-73.96424866,40.77132416,11.5,0,0
6/1/2016 12:05,2,2.75,-73.97280884,40.76208878,-73.97939301,40.789711,15,0,0
6/1/2016 12:05,1,9.609999657,-73.86353302,40.76987076,-73.98191834,40.75691986,39,9.069999695,5.539999962
6/1/2016 12:05,1,2.299999952,-73.9462738,40.77713013,-73.97331238,40.76379776,18.5,0,0
6/1/2016 12:05,1,1.399999976,-73.97240448,40.76226044,-73.95937347,40.78013229,8.5,0,0
6/1/2016 12:05,1,0.600000024,-73.96289063,40.79932404,-73.96512604,40.80614471,4.5,0,0
6/1/2016 12:05,1,3.470000029,-73.99466705,40.71234131,-73.97930145,40.75212097,21.5,4.460000038,0
6/1/2016 12:05,6,8.850000381,-73.79016876,40.64677048,-73.90911865,40.66576004,26,0,0
6/1/2016 12:05,1,1.25,-73.97631836,40.75944519,-73.99119568,40.75128555,9.5,0,0
6/1/2016 12:05,1,1.529999971,-73.99503326,40.76041794,-73.97415924,40.76474762,9.5,0,0
6/1/2016 12:05,6,2.400000095,-73.97289276,40.79076004,-73.98046112,40.76325989,12.5,3.319999933,0
6/1/2016 12:05,1,0.519999981,-73.98747253,40.74422836,-73.98822784,40.74972153,7,1.559999943,0
6/1/2016 12:05,4,0.5,-74.01599884,40.71099854,-74.01737976,40.70497131,4.5,0,0
6/1/2016 12:05,1,0.600000024,-74.00254822,40.73962021,-73.99185181,40.73550415,6.5,0,0
6/1/2016 12:05,1,0.5,-73.96746063,40.76116943,-73.96231842,40.76770401,4,0,0
6/1/2016 12:05,1,3,-74.00776672,40.73228836,-73.98348999,40.75138474,19,0,0
6/1/2016 12:05,1,1.090000033,-73.97789001,40.74216843,-73.99188995,40.73846817,7.5,1.659999967,0
6/1/2016 12:05,6,0.709999979,-73.97094727,40.76145172,-73.96568298,40.75453186,7.5,0,0
6/1/2016 12:05,1,0.400000006,-73.9482193,40.7895813,-73.95188141,40.78451157,4.5,1.059999943,0
6/1/2016 12:05,1,0.600000024,-73.9812088,40.75936127,-73.97423553,40.7648735,6,1.360000014,0
6/1/2016 12:05,2,0.400000006,-73.98327637,40.74142838,-73.98157501,40.73693848,5,0,0
6/1/2016 12:05,3,1.299999952,-73.98591614,40.75908279,-73.97202301,40.76348495,18,0,0
6/1/2016 12:05,5,10,-73.87333679,40.77407074,-74.00106812,40.72763062,33.5,5,0
6/1/2016 12:05,1,1.179999948,-73.94692993,40.78416824,-73.93457794,40.79561996,6,0.600000024,0
6/1/2016 12:05,1,0.629999995,-73.99131012,40.74990463,-73.99189758,40.75580215,9,0,0
6/1/2016 12:05,1,1.970000029,-73.96440125,40.76470566,-73.9513092,40.78251648,8.5,0,0
6/1/2016 12:05,1,2.279999971,-73.97026825,40.79679108,-73.98542023,40.76699829,13.5,1,0
6/1/2016 12:05,1,1.029999971,-73.96826935,40.76813889,-73.95789337,40.77629852,7,0,0
6/1/2016 12:05,1,2.400000095,-73.97331238,40.76057816,-73.97569275,40.78213501,14.5,1.799999952,0
6/1/2016 12:05,1,1.100000024,-73.98565674,40.7293129,-73.98944855,40.71689987,8,1,0
6/1/2016 12:05,1,1.200000048,-73.96917725,40.80072403,-73.97922516,40.78515625,7.5,2.049999952,0
6/1/2016 12:05,2,1.299999952,-73.99404907,40.75123596,-73.98994446,40.74132538,11,0,0
6/1/2016 12:05,1,1.5,-73.97298431,40.7644577,-73.97284698,40.78044891,10.5,2.25999999,0
6/1/2016 12:05,1,2.130000114,-73.98239136,40.78232956,-73.97551727,40.760849,18,1,0
6/1/2016 12:05,6,0.939999998,-73.96788788,40.75984573,-73.95924377,40.77155304,5.5,0,0
6/1/2016 12:05,1,10.30000019,-73.86312103,40.76961136,-73.99664307,40.7204895,34,0,0
6/1/2016 12:05,1,1.370000005,-73.97663116,40.77528,-73.96662903,40.79164124,9,2.940000057,0
6/1/2016 12:05,1,1.700000048,-74.00646973,40.74448395,-74.00637054,40.74467468,4,0,0
6/1/2016 12:05,1,1.200000048,-74.00614166,40.74034119,-73.99271393,40.74318695,12,2.559999943,0
6/1/2016 12:05,6,1.230000019,-73.98931122,40.7537384,-73.98152161,40.76470184,8.5,0,0
6/1/2016 12:05,1,1.049999952,-73.99008942,40.75635147,-73.97660828,40.75173187,8.5,0,0
6/1/2016 12:05,1,10,-73.98421478,40.75475693,-73.86142731,40.76809692,29,7,5.539999962
6/1/2016 12:05,1,4.5,-73.99037933,40.75623322,-73.98429871,40.71321487,20,0,0
6/1/2016 12:05,1,2.470000029,-73.98950195,40.76947021,-73.98564148,40.74425125,18.5,3.859999895,0
6/1/2016 12:05,1,1.899999976,-73.96907043,40.75759125,-73.95202637,40.78133392,9.5,1,0
6/1/2016 12:05,1,3.799999952,-73.96916962,40.75679398,-74.0076828,40.74197388,21.5,4.449999809,0
6/1/2016 12:05,1,0.349999994,-73.95346832,40.77600098,-73.9569931,40.78002167,3.5,0,0
6/1/2016 12:05,2,1.600000024,-73.90627289,40.77302933,-73.92085266,40.76762009,10,0,0
6/1/2016 12:05,1,1.129999995,-73.99433899,40.72823334,-73.99507904,40.74002838,7.5,1.659999967,0
6/1/2016 12:05,2,1.830000043,-73.9664917,40.76179886,-73.95270538,40.78358078,9.5,2.579999924,0
6/1/2016 12:05,1,1.059999943,-73.92049408,40.74686813,-73.93569946,40.74505234,7,0,0
6/1/2016 12:05,5,3.059999943,-73.98963928,40.77289963,-73.99078369,40.73973084,19,0,0
6/1/2016 12:05,5,0.579999983,-73.99992371,40.74852753,-74.00526428,40.74131012,5,1.159999967,0
6/1/2016 12:05,1,1.100000024,-73.96291351,40.76661682,-73.95664215,40.78000259,6.5,0.699999988,0
6/1/2016 12:05,1,1.029999971,-73.98121643,40.76911926,-73.97009277,40.76559067,8.5,1.860000014,0
6/1/2016 12:05,1,1.919999957,-73.95481873,40.78923035,-73.98036194,40.78367996,9.5,1,0
6/1/2016 12:05,6,1.330000043,-73.97367096,40.74785614,-73.99206543,40.74909973,9.5,2.059999943,0
6/1/2016 12:05,1,0.680000007,-73.96087646,40.76544189,-73.96711731,40.7571106,5.5,1.25999999,0
6/1/2016 12:05,4,1,-73.99048615,40.73794174,-73.99686432,40.72530365,9,0,0
6/1/2016 12:05,4,12.69999981,-73.86312103,40.76950455,-73.99189758,40.76153946,48,7,5.539999962
6/1/2016 12:05,1,1.100000024,-73.99223328,40.73783875,-73.9968338,40.72501755,7,1.549999952,0
6/1/2016 12:05,6,2.529999971,-73.98030853,40.74657822,-73.95594788,40.77241516,20,5.199999809,0
6/1/2016 12:05,1,0.5,-73.97641754,40.75907135,-73.97097778,40.7614212,4.5,1.320000052,0
6/1/2016 12:05,1,2.900000095,-73.94809723,40.78278732,-73.96990967,40.75461578,11,2.349999905,0
6/1/2016 12:05,1,2.200000048,-73.98903656,40.74810791,-73.97648621,40.77548218,17,0,0
6/1/2016 12:05,1,1.200000048,-73.98649597,40.73396683,-74.00205231,40.73797226,10,2.150000095,0
6/1/2016 12:05,1,1.350000024,-73.9765625,40.75133133,-73.96655273,40.75982666,9,1.960000038,0
6/1/2016 12:05,1,1.590000033,-73.98248291,40.7425499,-74.00244141,40.73345947,9,0,0
6/1/2016 12:05,1,1.200000048,-73.99745941,40.7571907,-73.98174286,40.75881577,14.5,0,0
6/1/2016 12:05,1,0.600000024,-73.9824295,40.75154114,-73.98125458,40.7452507,5.5,0,0
6/1/2016 12:05,6,1.25,-73.99478149,40.73478317,-73.97832489,40.73722458,9,1,0
6/1/2016 12:05,1,2.609999895,-73.97940063,40.76213455,-73.95261383,40.78925705,13.5,3.579999924,0
6/1/2016 12:05,1,0.319999993,-73.95944977,40.7714119,-73.95642853,40.77542877,3,0,0
6/1/2016 12:05,1,1.700000048,-73.93871307,40.80569839,-73.9600296,40.79829407,12,2.549999952,0
6/1/2016 12:05,1,14,-74.01416016,40.7171936,-73.87091827,40.774086,39.5,9.149999619,5.539999962
6/1/2016 12:05,1,0.600000024,-73.95272064,40.77827835,-73.95272827,40.78574371,5,1.149999976,0
6/1/2016 12:05,1,1.149999976,-73.97905731,40.75614166,-73.99265289,40.74877167,8,1,0
6/1/2016 12:05,1,1.399999976,-73.97634888,40.77590179,-73.97568512,40.76041031,17,3.549999952,0
6/1/2016 12:05,2,1.149999976,-73.9523468,40.77396011,-73.96568298,40.76568985,8.5,1.860000014,0
6/1/2016 12:05,1,0.879999995,-74.00279236,40.75252914,-73.9805603,40.75080872,8.5,1.5,0
6/1/2016 12:05,2,2.720000029,-74.0087738,40.70423889,-74.00721741,40.72764969,12,2.559999943,0
6/1/2016 12:05,5,1.600000024,-74.00942993,40.70635986,-73.99642944,40.72179794,14.5,0,0
6/1/2016 12:05,1,3.299999952,-73.99058533,40.73098373,-73.96487427,40.77259064,19.5,6.050000191,0
6/1/2016 12:05,1,3.400000095,-73.98233795,40.73994064,-74.00826263,40.71206284,21.5,6.650000095,0
6/1/2016 12:05,2,0.589999974,-73.98880768,40.74549103,-73.97882843,40.7411499,6.5,1.820000052,0
6/1/2016 12:05,3,2.99000001,-73.98493958,40.77397919,-74.00534821,40.73664093,17.5,1.700000048,0
6/1/2016 12:05,1,10.10000038,-73.97485352,40.76247025,-73.87290955,40.7742691,32,7.650000095,5.539999962
6/1/2016 12:05,1,1.200000048,-73.98319244,40.73465347,-73.98444366,40.74789429,10,2.150000095,0
6/1/2016 12:05,1,1.25,-73.98693085,40.76182938,-73.98194122,40.77809906,9,2,0
6/1/2016 12:05,1,2.180000067,-73.99362946,40.76731873,-73.98908997,40.74559021,18.5,3.859999895,0
6/1/2016 12:05,2,0.939999998,-73.96270752,40.77412796,-73.96977997,40.76234818,9,1.960000038,0
6/1/2016 12:05,1,0.400000006,-73.96247864,40.77024078,-73.96733093,40.7676506,4.5,0,0
6/1/2016 12:05,1,0.800000012,-73.97920227,40.73108292,-73.98916626,40.73413849,5.5,1.25,0
6/1/2016 12:05,1,2.599999905,-74.01461792,40.70887756,-74.00741577,40.74137878,12.5,1.700000048,0
6/1/2016 12:05,1,0.810000002,-73.96251678,40.75881577,-73.96292114,40.76649094,6,0,0
6/1/2016 12:05,1,5.920000076,-73.97350311,40.79281998,-73.99247742,40.73949814,24,4.960000038,0
6/1/2016 12:05,1,0.50999999,-73.98580933,40.75764847,-73.99030304,40.75127411,5,0,0
6/1/2016 12:05,1,1.019999981,-73.9959259,40.73952866,-74.00866699,40.73814774,8.5,1.860000014,0
6/1/2016 12:05,1,2.079999924,-73.97758484,40.76635361,-73.96958923,40.7911377,12,0,0
6/1/2016 12:05,1,1.50999999,-73.97926331,40.78196335,-73.9629364,40.77843857,10.5,2.25999999,0
6/1/2016 12:05,1,1.99000001,-73.95272827,40.77222061,-73.96871948,40.75746155,10.5,0,0
6/1/2016 12:05,1,1.200000048,-73.95670319,40.76797104,-73.95901489,40.77998352,8.5,0,0
6/1/2016 12:05,1,1.600000024,-74.00265503,40.72869492,-74.00388336,40.74799728,11.5,2.450000048,0
6/1/2016 12:05,1,1,-73.9737854,40.74385834,-73.9903717,40.75086212,13,2.75,0
6/1/2016 12:05,4,3.900000095,-73.97058105,40.78863907,-73.98170471,40.76215363,18.5,3.849999905,0
6/1/2016 12:05,1,1.320000052,-73.97844696,40.75156021,-73.9775238,40.76454926,12,2.559999943,0
6/1/2016 12:05,1,9.100000381,-73.87112427,40.77373886,-73.99362183,40.75551224,44.5,5,5.539999962
6/1/2016 12:05,1,1.690000057,-73.96126556,40.78056335,-73.972435,40.7588768,17.5,3,0
6/1/2016 12:05,1,1.799999952,-73.96183014,40.77894211,-73.97580719,40.76228333,18.5,0,0
6/1/2016 12:05,1,3,-73.95412445,40.78713608,-73.98008728,40.74845123,21,0,0
6/1/2016 12:05,5,0.180000007,-73.98059845,40.73387909,-73.978302,40.73419952,3.5,0,0
6/1/2016 12:05,1,0.889999986,-73.95277405,40.7892952,-73.95228577,40.79835892,5,0,0
6/1/2016 12:05,1,0.689999998,-73.99845886,40.73524094,-74.00552368,40.74110031,5.5,1.25999999,0
6/1/2016 12:05,1,0.939999998,-74.01486206,40.70947647,-74.01035309,40.7215004,5.5,1.25999999,0
6/1/2016 12:05,1,1.720000029,-73.98200989,40.77326202,-73.97968292,40.75491714,15.5,1.5,0
6/1/2016 12:05,1,2.00999999,-74.00504303,40.71977615,-73.98832703,40.7374115,13,3.450000048,0
6/1/2016 12:05,1,1.789999962,-73.95707703,40.78070068,-73.97850037,40.77473068,9.5,2.059999943,0
6/1/2016 12:05,1,17.56999969,-73.98905182,40.75305176,-74.17697906,40.69483948,65,5,15.5
6/1/2016 12:05,1,4.170000076,-73.9541626,40.77204514,-73.98248291,40.7304306,15,8,0
6/1/2016 12:05,1,2.089999914,-73.99357605,40.75196457,-73.96884918,40.76257706,14.5,3.059999943,0
6/1/2016 12:05,2,1.149999976,-73.98551178,40.72743988,-73.98696136,40.73945999,9,1.960000038,0
6/1/2016 12:05,1,0.400000006,-73.95865631,40.76870728,-73.96247864,40.76332855,5,1,0
6/1/2016 12:05,3,1.299999952,-74.00117493,40.74644089,-73.98532104,40.75336075,14.5,0,0
6/1/2016 12:05,1,0.769999981,-73.95558929,40.77872849,-73.95755768,40.78551865,5.5,1,0
6/1/2016 12:05,1,0.409999996,-73.95664978,40.77817154,-73.96167755,40.77618027,5,1.159999967,0
6/1/2016 12:05,1,1.379999995,-73.97504425,40.73310852,-73.97359467,40.747612,8,0,0
6/1/2016 12:05,2,2.099999905,-73.96849823,40.76166916,-73.99190521,40.74425507,15.5,0,0
6/1/2016 12:05,2,0.899999976,-73.99284363,40.73744583,-74.00579071,40.74048233,8,1.5,0
6/1/2016 12:05,1,2.279999971,-73.97725677,40.74692917,-73.95406342,40.77005386,14.5,0,0
6/1/2016 12:05,3,1.289999962,-73.98574829,40.73526001,-73.97991943,40.73503113,6.5,0,0
6/1/2016 12:05,5,1.909999967,-73.97866821,40.76266098,-73.99971008,40.76296997,14,0,0
6/1/2016 12:05,2,0.899999976,-73.99512482,40.7550621,-73.99518585,40.74479675,10,0,0
6/1/2016 12:05,1,0.600000024,-73.98904419,40.74123383,-73.99038696,40.73457336,4.5,1.049999952,0
6/1/2016 12:05,1,2.410000086,-73.98219299,40.76970291,-73.95533752,40.78564835,13,4.139999866,0
6/1/2016 12:05,1,0.75,-73.95831299,40.77574158,-73.9535675,40.76845932,6.5,0,0
6/1/2016 12:05,2,1.559999943,-73.98409271,40.76137924,-73.97852325,40.74593353,13,2.75999999,0
6/1/2016 12:05,1,0.699999988,-73.97214508,40.75700378,-73.98327637,40.76104736,12.5,2.650000095,0
6/1/2016 12:05,1,0.800000012,-73.9662323,40.7736969,-73.97379303,40.76337051,10.5,2.25,0
6/1/2016 12:05,1,0.899999976,-73.98547363,40.73845291,-73.98189545,40.74934006,9,0,0
6/1/2016 12:05,1,1.100000024,-73.99478912,40.72784424,-74.0069046,40.71381378,11.5,2.450000048,0
6/1/2016 12:05,1,2.5,-74.00727844,40.70531464,-73.99596405,40.69065094,11.5,2,0
6/1/2016 12:05,1,0.340000004,-73.97705078,40.75888824,-73.98100281,40.75590897,3.5,0.860000014,0
6/1/2016 12:05,1,1.860000014,-73.97680664,40.74682617,-73.95798492,40.76504135,11,2.299999952,0
6/1/2016 12:05,4,5.800000191,-73.78196716,40.64466095,-73.81826019,40.70651627,20.5,0,0
6/1/2016 12:05,1,2.799999952,-73.99149323,40.75019455,-74.00734711,40.71250153,15,0,0
6/1/2016 12:05,1,6.840000153,-74.01428223,40.7179985,-73.9693985,40.75733185,28.5,3,0
6/1/2016 12:05,1,0.839999974,-73.99186707,40.75022888,-73.98390198,40.75318909,9.5,0,0
6/1/2016 12:05,5,9.460000038,-73.97075653,40.78850937,-73.87333679,40.77438736,30,7.269999981,5.539999962
6/1/2016 12:05,1,1.440000057,-73.97909546,40.76186371,-73.99433899,40.75593185,10.5,0,0
6/1/2016 12:05,1,0.07,-73.93852997,40.74958038,-73.93773651,40.74897385,52,0,0
6/1/2016 12:05,5,5.300000191,-73.97762299,40.75467682,-73.99396515,40.7026329,25.5,0,0
6/1/2016 12:05,1,0,-73.99411011,40.72949982,-73.99453735,40.72901917,3,0,0
6/1/2016 12:05,2,3.109999895,-74.01296997,40.71430206,-73.99121857,40.73993683,16,3.359999895,0
6/1/2016 12:05,1,1.080000043,-73.95217133,40.7773056,-73.95497894,40.76517868,7,0,0
6/1/2016 12:05,1,0.600000024,-73.95935059,40.77436066,-73.95066071,40.76903915,6.5,1.460000038,0
6/1/2016 12:05,1,1.100000024,-73.97784424,40.74940872,-73.99051666,40.74378586,7.5,1.649999976,0
6/1/2016 12:05,1,2.099999905,-73.98781586,40.73755646,-73.97342682,40.76259232,14.5,3.819999933,0
6/1/2016 12:05,1,0.5,-73.99372864,40.75699615,-73.99806213,40.75114441,5,0,0
6/1/2016 12:05,3,1.019999981,-73.99681854,40.71642685,-74.00024414,40.70794678,7,0,0
6/1/2016 12:05,1,1.110000014,-73.97181702,40.76338959,-73.95604706,40.76432037,8.5,3,0
6/1/2016 12:05,2,1.860000014,-73.96746063,40.77215958,-73.98789978,40.75498962,16,2,0
6/1/2016 12:05,1,1.200000048,-73.9822464,40.77702332,-73.97202301,40.76338959,7.5,0,0
